,index,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
1207,11419,11712,3,1,2,0,1,I'm tired of bitches thinking they cool when they ugly. If you're ugly bitch that's all you are is ugly
1208,11435,11728,3,1,2,0,1,I've been tryin to tell niggas RT Lesbian porn have the finest bitches
1209,11442,11735,3,1,2,0,1,"I've never had a problem w| anybody here, I've been w| the company for a year, and then this snitch fucking bitch is trying to get me fired"
1210,11447,11740,3,1,2,0,1,"I, I see some hoes in hurrrr"
1211,11461,11754,3,1,2,0,1,Idgaf I have my coon moments
1212,11462,11755,3,1,2,0,1,"Idgaf about someone havin a cure,let this bitch burn"
1213,11466,11759,3,1,2,0,1,"Idgaf about you, or ya mens, ya bitch, none of these bitches. Y'all all can fuck off for all i care."
1214,11467,11760,3,1,2,0,1,Idgaf if it's 3pm in the afternoon bitch make my pancakes!
1215,11477,11770,3,1,2,0,1,Idk what's worse then a broke hoe with potential
1216,11493,11786,3,1,2,0,1,If I don't like that hoe I turn her ass into a frisbee
1217,11498,11791,6,1,5,0,1,If I fuck a nigga bitch ima just record it an keep fuckin her til she play dumb then ima have to show him
1218,11505,11798,3,1,2,0,1,If I see another bitch with a rolly bag ima diesel that bitch
1219,11507,11800,3,1,2,0,1,If I was a guy I'd definitely dress up as the fuck her right in the pussy guy
1220,11510,11803,3,1,2,0,1,"If I were born black; I would have tons of kids, never work, get lots of free stuff &amp; bitch about it! Thank God I wasn't~What a DRAG I'd B"
1221,11526,11819,3,1,2,0,1,If a cute bitch fucks with a lame nigga she automatically becomes 10 times less attractive in my eyes
1222,11528,11821,6,1,5,0,1,If a nigga in nap can fuck my bitch that mean she lame for fuckin a lame.... All deez niggas here corny asl
1223,11529,11822,3,1,2,0,1,If a nigga is watching Love and HipHop instead of the playoffs he gay denna bitch
1224,11533,11826,3,1,2,0,1,"If a teacher tried to throw me some pussy when I was in school, nigga I ain't sayin shit"
1225,11544,11837,6,1,5,0,1,If i fucked her i know every niggah want her.
1226,11587,11881,3,1,2,0,1,If them niggas pussy we douche em we clean em out
1227,11597,11891,3,1,2,0,1,If u expect me to stop playin with niggas But u playin widd bitches I can't deal
1228,11598,11892,3,1,2,0,1,If u got yo shit pulled Upp past yo bellybutton YOU ARE TOO OLD FOR YOGA PANTS bitch it aint 1983
1229,11601,11895,6,1,5,0,1,"If ur bitch starts fukin yappin tae, ill make sure i break something vital. Warning: call polis with hazard that results in permanent damage"
1230,11605,11899,3,1,2,0,1,"If yall niggas gon be gay, why yall gotta be so over the top? Dressing up in bitch shit that women wouldnt even dare wear. Smh."
1231,11614,11908,3,1,2,0,1,If you act like a fucking retard when your high it's over mane stay away from me.
1232,11619,11913,3,1,2,0,1,"If you ain't sucking dick, why you sitting there with puckered lips? That's collagen, muhfuckin bitch"
1233,11620,11914,3,1,0,2,2,"If you are descended from anything less than European nobility and/or royalty, then you are non-titled common gutter trash."
1234,11623,11917,9,1,8,0,1,If you ask me every bitch gay
1235,11627,11921,3,1,2,0,1,If you body count more then mine you a hoe js.
1236,11634,11928,3,1,0,2,2,"If you enjoy hunting for sport, then you're trash. If you hunt for food, you deserve to starve."
1237,11644,11940,3,1,2,0,1,"If you got charge a nigga up for tryna talk to your chick, You really a insecure faggot and have no control over her.."
1238,11661,11957,3,1,2,0,1,If you one of my hoes .... make yourself known
1239,11674,11970,3,1,2,0,1,If you tell a dyke she looks just like a nigga is that a compliment? I've always wondered that
1240,11675,11971,3,1,2,0,1,If you texting other niggas just let me know so I can find me some other bitches. No hard feelings
1241,11689,11987,3,1,0,2,2,"If you're not directly descended from European royalty and upper nobility, then you're not fully human. You're just common gutter trash."
1242,11692,11991,3,1,2,0,1,"If your a nigga ... And you use the term "" yassssssssss "" im just gonna assume your a fag"
1243,11693,11992,3,1,2,0,1,If your main reason for disliking something is because it is popular there is a 100% chance you're a little stupid idiot bitch baby child.
1244,11697,11996,3,1,2,0,1,If youu let yo bitch leave with another niggah and don't say shit thats on youu!
1245,11711,12010,3,1,2,0,1,"Im a different nigga...if the pussy good im not tryna fuck for no 20mins..im stopping, backing out it, anything i ca think of to last longer"
1246,11712,12011,3,1,2,0,1,Im a ghetto ass nigga you suburban
1247,11731,12030,6,1,5,0,1,Im in a full suit bow tie and all at a restaurant &amp; called my frat a bitch ass nigga.Caught myself Bc Im around white ppl staring at me lol
1248,11733,12032,6,1,5,0,1,"Im just a young niggah out here chasing ins, til im in the driver seat of my benz"
1249,11739,12038,3,1,2,0,1,"Im married to a retard, must be why we're so good together. Nigga hunching me in his sleep."
1250,11744,12043,9,1,8,0,1,Im only cocky to hoes hmmm i wonder why prolyy cuz i dont fuck wit yall
1251,11749,12048,3,1,2,0,1,"Im rick james bitch, show me ya titties"
1252,11755,12054,6,1,5,0,1,Im start askin dese hoe niggas if they got sand in they pussy....
1253,11787,12086,3,1,2,0,1,Imma knock the pussy out like fight night
1254,11797,12096,3,1,2,0,1,In elementary school I tied a girl to the tetherball pole with the tetherball cause she was bein a bitch.
1255,11800,12099,3,1,2,0,1,"In my opinion LHHA is a spot on description of how some of Atlanta is. Dumb hoes and niggas, ratchet broads, and stupid arguments."
1256,11831,12132,3,1,2,0,1,Ion fight but it aint no pussy in my heart nigga ion fear nobody but god loose win or draw
1257,11855,12156,3,1,0,2,2,Is dare any colored players in hockey?
1258,11886,12190,3,1,2,0,1,It be 30 below zero and hoes still go out like its 90 degrees plus tax
1259,11902,12206,3,1,2,0,1,It really ain't nothin to cut that bitch off
1260,11912,12216,6,1,5,0,1,"It wus yo fat ass that filled out the application to work there, not me bitch....."
1261,11925,12229,3,1,2,0,1,It's a lot of fat bitches at this party I'm we at right now my outfit way too much fire to be at a function like this
1262,11930,12234,3,1,2,0,1,It's a small world and hoes make it smaller
1263,11943,12247,3,1,2,0,1,It's funny when u get a black female mad they start acting ghetto then a bitch
1264,11966,12270,3,1,2,0,1,It's ok to tell a nigga he trash and a feature will never happen fam.
1265,11967,12271,6,1,5,0,1,"It's one thing to be a hoe, but a ratchet hoe? Bitch please, take a seat --&gt; _/"
1266,11983,12287,3,1,0,2,2,It's the most hillbilly thought ever. A thing is a way ONE TIME or to ONE AUDIENCE and therefore it must be that way always.
1267,11986,12290,3,1,2,0,1,It's throw it in her throat thursdays so make a ghetto gaggler out of her
1268,12015,12319,3,1,2,0,1,"Its too early for all this bullshit, fuck all yall hoes lmfao"
1269,12022,12326,3,1,2,0,1,Ive got the best friends a functioning retard could have.
1270,12054,12360,3,1,2,0,1,Jet lag a bitch
1271,12067,12374,3,1,0,2,2,Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down
1272,12077,12386,3,1,2,0,1,"Joe Budden always flexin on average twitter niggas wit his pool parties n bitches, the nigga can't compete wit otha rap niggas"
1273,12088,12397,3,1,2,0,1,Johnny is a punk bitch doe
1274,12111,12420,3,1,2,0,1,Just a young niggah wit a promised future.
1275,12144,12453,3,1,2,0,1,"Just once in my life I wanna see someone on family feud look at their family member and say ""That's a horrible answer! Are you retarded?""."
1276,12161,12470,3,1,2,0,1,"Just smile, bitches love smiling :D"
1277,12172,12481,3,1,2,0,1,Just touch down in Jamaica tryna smoke two acres . Send a nigguh to his makerr
1278,12179,12488,3,1,2,0,1,Justin Bieber fakes his permanent bitch face and it bugs the shit out of me.
1279,12190,12500,3,1,0,2,2,Kanyeeeeeee is just a yard ape acting idiot!just stupid...
1280,12210,12521,3,1,2,0,1,Kawasaki dating a faggot smh
1281,12213,12524,3,1,2,0,1,"Keep doing your thing kid, people why soon realize your a lying faggot"
1282,12236,12547,3,1,2,0,1,Killin these niccas n I hate all my ex hoes!
1283,12248,12559,3,1,2,0,1,Kissing that bitch but she sucking me
1284,12259,12570,3,1,2,0,1,Kobe Bryant is such a bitch. Grow up pussy.
1285,12262,12573,3,1,2,0,1,"Kobe to Dwight: ""You a soft muthafucka, and you a bitch ass nigga!"" lmaooo"
1286,12273,12584,3,1,2,0,1,LMAO RT You a bitch. And Rihanna always gonna be badder than Kamehameha.
1287,12292,12603,3,1,0,2,2,LOL there's a talking monkey live on the internet! Will wonders never cease?
1288,12304,12616,3,1,2,0,1,Lady next to me gon say her cooch is itching &amp; burning she thinks she got a uti. No bitch that's something else down there
1289,12311,12623,3,1,2,0,1,"Lame niggaz wait in line, wait for bitches, wait to create, wait for someone else to do shit for them."
1290,12345,12657,3,1,2,0,1,"Lesbians all be like ""yo-ho and scissor me timbers!"""
1291,12348,12660,3,1,2,0,1,Let a bitch say I got a small dick on god I'll whip that shit out and show everyone in the room what I got. Blessed.
1292,12361,12673,3,1,2,0,1,"Let niggas hate, bitches loving it."
1293,12366,12678,3,1,2,0,1,Let these hoes be hoes. Thats all we know
1294,12415,12727,3,1,2,0,1,Like I can't have niggas thinkin ho-tep talk time is apart of my party sets.
1295,12430,12742,3,1,2,0,1,Like keke say real niggas got a heart too it just take a real bitch for him to show it
1296,12438,12750,3,1,2,0,1,Like she got a death touch? RT This bitch standing in front of me looking like rogue from the xmen
1297,12439,12751,3,1,2,0,1,Like some nigga lie to bitches &amp; wonder why they go crazy ... That ain't me
1298,12443,12755,3,1,2,0,1,"Like the song French, ""got all the black bitches mad because my main bitch strawberry"" Lololol"
1299,12446,12758,3,1,2,0,1,Lil 16 y/o in trouble for beatin a bitch showing the judge zero respect. Lol brooklyn niggas and they temper
1300,12449,12761,6,1,5,0,1,Lil bitch
1301,12483,12795,3,1,2,0,1,Lmao RT The food ain't gon run from you FAT bitch
1302,12488,12800,3,1,2,0,1,Lmao RT Yo a cooned out nigger boy
1303,12501,12813,3,1,0,2,2,"Lmao the shovel video is pretty awesome, she went down like a ton of bricks lol. Gotta love honky riff raff savages. That is all."
1304,12509,12821,3,1,2,0,1,Lmao! RT Lmao RT you'll never be Vegas. You faggot punk bitch.
1305,12513,12825,3,1,2,0,1,Lmao!! RT NOBODY cleans a house FASTER than a nigga expecting some pussy.
1306,12541,12853,3,1,2,0,1,Lmaoooooooo RT You woke up a faggot didnt you RT My nigga ain't get carded since I was a sophomore b
1307,12553,12865,3,1,2,0,1,Lmfao niggas was going ham on the trash can in class.
1308,12557,12869,3,1,2,0,1,"Lmfao u sloth trinidad james with a relaxer lookin ass bitch""@Flowy_Bri: i hate niggers, imma start talking to white boys."""
1309,12574,12886,3,1,2,0,1,Lol Father has bitches pouring arizona tea on themselves in this one video
1310,12575,12888,3,1,2,0,1,"Lol I followed the bitch just so I can unfollow her cause she talkin shit, shit away with her two"
1311,12578,12891,6,1,4,1,1,Lol I never understood retards who use the atm and pay a $2 fee to get $20 and put it in gas so the don't pay the credit price -_-
1312,12596,12909,3,1,2,0,1,Lol bitch u a has been
1313,12609,12922,3,1,2,0,1,Lol my brother a fag Mann
1314,12610,12923,3,1,2,0,1,Lol my brothers just said he a pussy ass niga well in the words of wizdom I second dat lmaoo leave u hurt out here
1315,12620,12934,3,1,2,0,1,"Lol this freshman said why dress up as a baby that's so retarded, I said well I mean u act like a baby so might as well dress like one"
1316,12623,12937,3,1,2,0,1,Lol when a nigga say he miss u say don't miss me miss ya bitch lmao
1317,12638,12952,3,1,2,0,1,Look at that THOT... pussy popping for usher.
1318,12646,12960,6,1,5,0,1,Look at you lying ass bitches couldn't finish school stripping on ya mind ass bitches
1319,12647,12961,3,1,2,0,1,Look at you.. Now look at us.. All my niggas look pussy as fuck
1320,12648,12962,3,1,2,0,1,Look bitch .. Go and suck a dick I'm a real street nicca I ain't wit Dat sucka shit!!
1321,12655,12969,3,1,2,0,1,Lookin like a total swag fag ayeeee
1322,12668,12983,3,1,2,0,1,"Lot of my peeps playing 2nite, G playing against the heat, my nig Louie playing against Rutgers, and my girl tif playing in the WNBA finals"
1323,12680,12995,3,1,2,0,1,Low info people are pissed!! Oh no!! Dumb fucks. Race baiting bitches
1324,12683,12998,6,1,5,0,1,Loyal pussy forever bein better than the bitch thats been passed around.
1325,12686,13001,3,1,2,0,1,Luke Bryan is such a faggot tool
1326,12698,13013,3,1,2,0,1,Mad that it's a pussy gym and full of fuck people
1327,12712,13028,3,1,2,0,1,Makeup be saving alot of these bitches from being single
1328,12720,13036,3,1,2,0,1,Man I just watched that 50 shades of gay trailer and that shit looked like the wackest movie of all time. Y'all be hyping up trash on here
1329,12731,13048,3,1,2,0,1,"Man fuck these bitch ass niggas, how y'all doin?"
1330,12739,13056,3,1,2,0,1,Man stop acting like faggots and go for the WIN!
1331,12741,13058,3,1,2,0,1,Man that bad bitches/broke niggaz tweet was a trap.I feed bullshit negativity and niggaz line up for a plate.
1332,12744,13061,6,1,5,0,1,Man there's a lot of fat bitches here
1333,12750,13067,6,1,5,0,1,Man why the ugliest bitches talk the most.
1334,12753,13070,3,1,2,0,1,"Man, aunt petunia is a royal bitch."
1335,12765,13082,3,1,2,0,1,Marca got so many hoes she confused on what to do
1336,12767,13084,3,1,0,2,2,Marcus Smart belongs on the Celtics. Both trash. It was destiny.
1337,12787,13104,3,1,2,0,1,"Maybe I'm the one, maybe I'm the two, maybe I'm the nigguh that you call when you're through."
1338,12790,13107,6,1,3,2,1,"Maybe reluctantly, but they've done it. What does this mean for a discrimination law in the state? Culturally for queer people in the state?"
1339,12833,13152,3,1,2,0,1,"Messy asss bitches , I would blast yall dumb bitches but i'm not even gon stoop to yalls level"
1340,12847,13166,3,1,2,0,1,Middle Eastern and Indonesian women are beautiful. Never seen a ugly bitch in a Bollywood film ever
1341,12850,13169,3,1,2,0,1,Miley Cyrus just wants to hump things and smoke weed with her retarded ass.
1342,12856,13175,3,1,2,0,1,Millions of niggas can rap. Can any of y'all make music? Like a quality song. Not just you spittin bars. Shit you can play wit the bitches?
1343,12868,13187,3,1,2,0,1,Model bitches in the gym working on they fitness but it dont mean nothing cuz they still gon buy some titties!
1344,12876,13195,3,1,2,0,1,Mom you've been a real bitch lately
1345,12890,13209,3,1,2,0,1,Money make bitches fuck and niggas steal
1346,12907,13226,6,1,5,0,1,Most niggas send hate thru the bitches
1347,12909,13228,3,1,2,0,1,Most of you hoes copy and paste but there has to be someone they are copying from. And to you I give you my props
1348,12925,13244,6,1,4,1,1,Mum told me about that guy from one direction puffin on the dutchy nd I was like so? Least the cunt isny a mad smackhead...
1349,12934,13253,3,1,2,0,1,Mute it hoe.
1350,12935,13254,3,1,2,0,1,Mutes pussy.. And ***** and ***** smh
1351,12952,13271,3,1,2,0,1,My asshole credentials? Even rednecks hate me.
1352,12978,13297,3,1,2,0,1,My bitch cold not average you couldn't fuck my last bitch
1353,12993,13312,3,1,2,0,1,My bitches get them Christians nigga
1354,12994,13313,3,1,2,0,1,My bitches not average. Spend money I got it. Ya girl want me she gon get fucked ain't no askin
1355,12999,13318,3,1,2,0,1,My boyfriend is such a smart ass bitch watch yourself you wear the pants but I fucking unzip them. K.
1356,13003,13322,3,1,2,0,1,My brothers ex was a fat hog man I swear this is the reason why he doesn't have any money or anything right now it's cause of that white hoe
1357,13007,13326,3,1,2,0,1,My cats a bitch niggah.
1358,13044,13364,3,1,2,0,1,My hair is one of a kind so dont ever fix your mouth to say our hair is alike cause guess what hoe IT AINT.
1359,13051,13371,3,1,2,0,1,My hoes they do drugzzz
1360,13053,13373,3,1,2,0,1,"My honky, my honky. My motherfucking honky."
1361,13054,13374,3,1,2,0,1,"My house is so piece full, thank god these little jungle bunnies are outta my face"
1362,13065,13385,6,1,4,1,1,My main girl Tryna get a blessing why my side hoe Tryna get affection
1363,13075,13395,3,1,2,0,1,My mom is a cunt
1364,13081,13402,3,1,2,0,1,My mom's a fucking cunt dude.
1365,13090,13412,3,1,0,2,2,My nephew albino albinos have astigmatisms eye spasms partial blindness its not their faults
1366,13091,13413,3,1,2,0,1,"My nephew keeps tryna kiss me and I'm like bitch you got zero followers, dismiss yourself."
1367,13102,13427,3,1,2,0,1,My nig jus found out his girl fuckin anotha nig so he meets up wit dis nigga.....
1368,13113,13438,9,1,7,1,1,My niggah
1369,13124,13449,3,1,2,0,1,My phone acting retarded
1370,13138,13463,3,1,2,0,1,My roommate is eating so obnoxiously I wanna fucking slit his throat
1371,13139,13464,6,1,5,0,1,My sex game better than yo ex niggah
1372,13141,13466,3,1,2,0,1,"My side pieces have real jobs, nigga, I don't fuck with no birds"
1373,13165,13490,3,1,2,0,1,N dat bitch sound like a man if dats ya grandma fucc yu too
1374,13173,13498,3,1,2,0,1,NEWS FLASH: Obama won the election and increase their numbers in congress. Stop with the bullshit already and compromise bitches!
1375,13179,13504,4,1,3,0,1,Nah really the man at BG breh nigga got random bitches at the bar coming up to me like I attend the university this is crazy
1376,13189,13514,3,1,2,0,1,Nah my nigga just tried to set me up with the ugliest bitch of all time at the club just now. We officially ain't friends no more dawg wtf
1377,13191,13516,3,1,2,0,1,"Nah nicca, its to light to be my dark ass lol RT and.i knowww thats your baby picture lol"
1378,13221,13547,3,1,2,0,1,Never did like that bitch
1379,13225,13551,3,1,2,0,1,Never go full retard....
1380,13259,13586,3,1,2,0,1,Next bitch I fuck. I'm goin to her spot lol
1381,13263,13590,3,1,2,0,1,Nicca n dis bitch playin games on his phone
1382,13274,13602,3,1,2,0,1,Nicki gottem MAD AS FUCK tho. However credit due to cassidy for the response he didn't diss nicki but killed you lookin ass bitches
1383,13275,13603,3,1,2,0,1,"Nicki said ""fuck those skinny bitches""...uh oh"
1384,13279,13607,3,1,2,0,1,Nigga a dyke RT .. RT Melo garbage ass just now hitting 20k
1385,13286,13614,3,1,2,0,1,Nigga got Lean pong I know niggas be outta there in that hoe
1386,13289,13617,3,1,2,0,1,"Nigga i wus graduating RT If you wasn't in the 6th grade in 1996, you a hoe"
1387,13290,13618,4,1,3,0,1,Nigga ill take ya main hoe make her call her home girl and make em share the same dick
1388,13292,13620,3,1,2,0,1,Nigga payback's a bitch..!
1389,13294,13622,3,1,2,0,1,Nigga retweets the most trash shit
1390,13297,13625,3,1,2,0,1,"Nigga you a pussy, hope you got 9 lives."
1391,13305,13633,3,1,2,0,1,Niggahs need to keep there bitches in check '
1392,13307,13635,3,1,2,0,1,Niggas a buy a 700$ outfit to impress a 10$ bitch
1393,13309,13637,3,1,2,0,1,Niggas ain't loyal gott bitches stiffer than you
1394,13310,13638,3,1,2,0,1,Niggas aint worried bout other niggas messin wit dey hoes. Niggas worried boit hoes messin wit dey hoes
1395,13314,13642,6,1,5,0,1,"Niggas at the march looking for hoes, &amp; they out there too I'm sure of it"
1396,13315,13643,3,1,2,0,1,Niggas be bitches hoes be bitches ion see no difference
1397,13317,13645,3,1,2,0,1,"Niggas be having LOYAL pussy on call... and still be thirsty as fuck. Like BRO, go fuck your woman &amp; get some of them hormones out lol"
1398,13321,13649,3,1,2,0,1,"Niggas be pressed for pussy, it aint nothing.."
1399,13323,13651,3,1,2,0,1,Niggas be tryna fuck the next nigga bitch not knowing their bitch the next nigga bitch
1400,13325,13653,3,1,2,0,1,"Niggas cant stand me cuz they bitches be feelin a nigga . Get mad at yo so called ""girl"""
1401,13326,13654,3,1,2,0,1,Niggas cheat on they bitch and don't expect no pay back WHATSOEVER. Yall just as naive as these bitches.
1402,13331,13659,3,1,2,0,1,Niggas get pussy in the friend zone
1403,13334,13662,3,1,2,0,1,Niggas hate me cuz they know im a threat to them &amp; they bitches
1404,13339,13667,3,1,2,0,1,Niggas killin the same nigga's they grew up with &amp;&amp; these bitches fuckin the same nigga's they homegirl was inlove with.
1405,13344,13672,3,1,2,0,1,Niggas retarded lol
1406,13347,13675,6,1,5,0,1,Niggas sooooo pussy I swear I don't talk I'm all action
1407,13354,13682,3,1,2,0,1,Niggas trash AF
1408,13363,13691,3,1,2,0,1,Niggaz been making trash lately. Well not everybody but some lol
1409,13367,13697,3,1,2,0,1,Night niggers
1410,13375,13705,3,1,2,0,1,No I don't love these hoes and FUCK these niggas Fuckem
1411,13377,13707,3,1,2,0,1,No bitch. You slut. RT CHILL
1412,13410,13741,3,1,2,0,1,"No wealth doesn't insulate from being called nigger. But still does improve empirical quality of life outcomes, phenomenally."
1413,13440,13771,3,1,2,0,1,Not associate but ya nicca
1414,13441,13772,3,1,2,0,1,Not eating pussy is un-American.
1415,13447,13778,6,1,3,2,1,"Not just exist, but contribute. And contribute to things they themselves enjoy. That often it's a queer person behind those products."
1416,13448,13779,3,1,2,0,1,Not my fault yo bitch wanna flip me
1417,13478,13809,3,1,2,0,1,Now a days niqqas would rather be real wit a niqqa or bitch they wanna fuck wit rather than they day one niqqa smfh our generation is fallin
1418,13485,13816,6,1,5,0,1,Now my side bitch my main bitch Bc my main hoe ain't feeling me no mo. No mo.
1419,13498,13830,3,1,2,0,1,Nuggas be to obsessed with the homies. Like the cant bag bitches
1420,13514,13847,3,1,2,0,1,OMGGGGG...!!!! Nigga said Jerry ... black bitch.
1421,13515,13848,3,1,2,0,1,ON. SIGHT!! RT Bitch I bet not see you in the streets trash ass nigga
1422,13516,13849,3,1,2,0,1,OT nicca word to the nigga who played jesus
1423,13538,13872,3,1,0,2,2,Oh it's coon bike week in Charlotte ok makes sense now
1424,13539,13873,3,1,2,0,1,"Oh look, Cutler didn't step into his throw and threw an int. Nice flat footed throw cunt."
1425,13548,13882,3,1,2,0,1,Oh please. You're a pussy
1426,13552,13886,3,1,0,2,2,Oh snap I'm just realizing this skinny tranny is Jared Leto. He's Wo unrecognizable with all that weight loss. Geez!!!
1427,13554,13888,3,1,2,0,1,"Oh well, you lil stupid ass bitch I don't fuck with Youuuuuu RT Idfwu is a bitter ass song and only fuck niggas like it."
1428,13555,13889,3,1,2,0,1,Oh yeah! Especially Winston niccas lmao RT think I wont lol. These 336 niggas
1429,13579,13913,3,1,2,0,1,Okay so either is a super dyke or has some weird car sex fetish.
1430,13587,13921,3,1,2,0,1,Ol heads always think a young nicca gon runoff wit they sacc
1431,13607,13942,6,1,5,0,1,"Omg he's at it again. He's the most pathetic, spineless, no balls having piece of trash on twitter I've ever seen. Let me go throw up, blah."
1432,13625,13960,3,1,2,0,1,On westside I'm screamin fuck KD bitch!!
1433,13626,13961,3,1,2,0,1,On westside I'm screamin fuck KD bitch!!!!
1434,13631,13966,9,1,8,0,1,"Once you hate someone, everything they do is offensive. ""Look at this bitch eating those crackers like she own the damn place!"""
1435,13633,13968,3,1,2,0,1,One day you niggas gone learn when not to fuck an ugly bitch. Because these pregnancies need to be stopped
1436,13636,13971,3,1,2,0,1,"One mans hoe, Is another mans... Hoe.. They don't change nigga.."
1437,13655,13990,3,1,2,0,1,One thing i always tell my lor cousins big cousins my bitches &amp;&amp; niggah u always gonna be good regardless
1438,13668,14004,3,1,2,0,1,Only faggot pussies put their twitter pic of them and their dog
1439,13676,14012,3,1,2,0,1,Only hoes cheat
1440,13689,14025,3,1,2,0,1,Only the strong survive and you niggas is bitches
1441,13692,14028,3,1,2,0,1,Only we would cut our best tight end and resign a trash nigga who can't make a play to save his life
1442,13696,14032,3,1,2,0,1,Only white trash watch hockey.
1443,13713,14049,3,1,2,0,1,Or faggot RT Guess he got caught saying nigga.
1444,13740,14076,3,1,2,0,1,Outside with dah fuckin yardie eh
1445,13767,14103,3,1,2,0,1,Pass them sticks bitch!!!!!!!
1446,13771,14107,3,1,2,0,1,Paula Patton pussy got a nigga on stage on his knees talmbout he gotta get her back tonight
1447,13785,14121,3,1,2,0,1,People ask me y I never speak up bout the subtweets n lil shit people say ...BABY tbh ion give a dam bout none of that no nigga or bitch oml
1448,13786,14122,3,1,2,0,1,"People asking for donations for Christy Mack,get real the bitch made thousands of dollars for having sex. Bitch better be Fuckin me"
1449,13797,14133,3,1,0,2,2,People who chose the country over the City are miserable trash. They deserve neither respect nor consideration. They are less than scum.
1450,13809,14147,6,1,2,3,2,"Perhaps Ezra Miller is the first crack toward changing that, regardless of whether he identifies as queer over gay."
1451,13812,14150,3,1,2,0,1,"Person: My new years resolution is to not be a jackass to everyone. Me: Yeah, and I'm going to buy a PS3. I'm not retarded."
1452,13814,14152,3,1,2,0,1,Peyton Manning is a goon fuck Eli's pussy ass
1453,13850,14189,3,1,2,0,1,Pisses me off so much when Brett screams fag or whore out the window at people
1454,13862,14201,3,1,2,0,1,Playing with my money is like playing with my emotions niggas don't believe I guess we going to find out then hoe ass niggas
1455,13904,14243,3,1,2,0,1,"Pretending that he can make it rain, our ghetto president is in it for himself while govt money whores beg utilties to stay on one more day."
1456,13911,14250,3,1,2,0,1,Pretty sure I got ya bitch nudes in my phone nigga
1457,13919,14259,3,1,2,0,1,Promise to love you and obey..and hit it more than once a day..girl I say that genuinely..fuck that bitch.. It's what you sayy
1458,13939,14279,3,1,2,0,1,"Pussy ass hoe niggas, I can't fuck wit y'all"
1459,13941,14281,3,1,2,0,1,Pussy gotta be trash RT Her love life is so sad lol RT im so glad khloe k dumped french's ghetto ass
1460,13952,14292,3,1,0,2,2,Put the redskins in your starting lineup instead of the Dolphins...it'll be fun they said.
1461,13958,14298,3,1,2,0,1,Putin making look like a bitch on foreign policy.
1462,13959,14299,3,1,2,0,1,Quan and Dino RT them faggot ass niggas!? Aight man
1463,13960,14300,3,1,2,0,1,Quan stop RT that faggot on my TL
1464,13965,14305,3,1,2,0,1,Quit talking shit you fucking faggot. You're seriously just mad bc no one wants you. Who the fuck do you even think you are?
1465,13985,14325,3,1,2,0,1,"RT ""This is J Cole you fucking queer"""
1466,14079,14419,3,1,2,0,1,"RT niggas be pressed for pussy it aint nothin, instead of worryin who that bitch fuckin, why dont u go get u some munnaaaa"
1467,14111,14451,3,1,0,2,2,"RT Working theory: This ""selective race"" abortion ban passed in Florida today was just an excuse for redneck reps to say ..."
1468,14112,14452,6,1,5,0,1,RT Smoke good weed with a bad bitch
1469,14134,14474,3,1,2,0,1,RT fuck. I forgot to wear a belt. i'ma feel like a coon all day now.
1470,14144,14484,3,1,2,0,1,RT A nigga will talk down on a female with the same mouth he ate her pussy with..
1471,14150,14490,3,1,2,0,1,RT We all know a bitch named Natalie
1472,14169,14509,3,1,2,0,1,RT I'll piss on a hoe
1473,14175,14515,6,1,5,0,1,"RT Broke hoes 3 words ""Out my face"""
1474,14186,14527,3,1,2,0,1,"RT The thing about Houston and Austin gays is 99% are hoes, ain't no wholesome bitches"
1475,14202,14543,3,1,2,0,1,RT Theses niggas hoes and these bitches greedy
1476,14228,14569,3,1,2,0,1,RT Y'all be makin your nigga microwaveable dinner. Meanwhile he out there eatin another bitch homemade dinner
1477,14243,14584,3,1,2,0,1,RT but then who is going to host the baddest bitch competition?
1478,14253,14594,3,1,2,0,1,"RT Why do people have A Problem with Gay People? Know what, fuck it... I Got A Problem with you Straight hoes! Now what?"
1479,14260,14602,3,1,2,0,1,RT Point proven ima catch you bitch RT ok bud
1480,14273,14615,7,1,6,0,1,RT Could you please refrain from being a dumb bitch
1481,14290,14632,3,1,2,0,1,RT You really are a faggot if you say that match was bad. Stop watching
1482,14320,14662,3,1,2,0,1,RT lol Lebron bitch ass always making a spectacle look at me ass nigga
1483,14332,14675,3,1,2,0,1,RT u ever kill a ant on the sidewalk and think damn what if that nigga was on his way to get some pussy
1484,14342,14685,3,1,2,0,1,RT Why y'all ain't tell me young thug nails look better then mine ? lol fckin faggot
1485,14379,14722,3,1,2,0,1,RT I tweet like a nigger
1486,14396,14739,3,1,2,0,1,RT Real niggas move in silence bitch niggas make a scene cuz they not really wit the violence
1487,14399,14742,3,1,2,0,1,RT Bitches be talking about they ride or die with every nigga they talk to. bitch you done died like 8 times already
1488,14413,14756,3,1,2,0,1,RT Every nigga New hoe is Da next niggas old hoe
1489,14440,14786,6,1,5,0,1,"RT If you aint fucking me , feeding me , or supporting me YOUR OPINION is irrelevant bitch."
1490,14442,14788,3,1,2,0,1,"RT These hoes be fucking all of us niggas. I got news for all the monogamous niggas, yo bitch fucking anonymous niggas"
1491,14443,14789,3,1,2,0,1,RT On some real nigga shit some bitches need slapped...
