,id,sample,unac,cons,submitdate,lastpage,lan,seed,startdate,datestamp,gender,age,english,pre_happy,difficulties,post_happy,own_definition,synthetic_voices,daily_encounter,negative_experience,familiar_definition,agree_definition,verification,user_comment,voice_gender,google_pitch,sample_id
587,26,05_sample_2994_p-10_f.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,-10.0,2994
588,26,06_sample_2994_p-10_m.wav,99.0,90.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,-10.0,2994
589,26,07_sample_2994_p+10_f.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,10.0,2994
590,26,08_sample_2994_p+10_m.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,10.0,2994
591,26,09_sample_3913_p-10_f.wav,30.0,20.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,-10.0,3913
592,26,10_sample_3913_p-10_m.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,-10.0,3913
593,26,11_sample_3913_p+10_f.wav,40.0,20.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,10.0,3913
594,26,12_sample_3913_p+10_m.wav,30.0,20.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,10.0,3913
595,26,13_sample_4382_p-10_f.wav,90.0,90.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,-10.0,4382
596,26,14_sample_4382_p-10_m.wav,99.0,90.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,-10.0,4382
597,26,15_sample_4382_p+10_f.wav,90.0,90.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,10.0,4382
598,26,16_sample_4382_p+10_m.wav,99.0,90.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,10.0,4382
599,26,17_sample_5213_p-10_f.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,-10.0,5213
600,26,18_sample_5213_p-10_m.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,-10.0,5213
601,26,19_sample_5213_p+10_f.wav,70.0,30.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,10.0,5213
602,26,20_sample_5213_p+10_m.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,10.0,5213
603,26,21_sample_6037_p-10_f.wav,40.0,40.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,-10.0,6037
604,26,22_sample_6037_p-10_m.wav,50.0,50.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,-10.0,6037
605,26,23_sample_6037_p+10_f.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,10.0,6037
606,26,24_sample_6037_p+10_m.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,10.0,6037
607,26,25_sample_60c5d6bf5659ea5e55def51c_p-10_f.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,-10.0,60c5d6bf5659ea5e55def51c
608,26,26_sample_60c5d6bf5659ea5e55def51c_p-10_m.wav,70.0,70.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,-10.0,60c5d6bf5659ea5e55def51c
609,26,trickQuestion,0.0,99.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,,,
610,26,27_sample_60c5d6bf5659ea5e55def51c_p+10_f.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,10.0,60c5d6bf5659ea5e55def51c
611,26,28_sample_60c5d6bf5659ea5e55def51c_p+10_m.wav,80.0,70.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,10.0,60c5d6bf5659ea5e55def51c
612,26,29_sample_60c5d6bf5659ea5e55defbed_p-10_f.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,-10.0,60c5d6bf5659ea5e55defbed
613,26,30_sample_60c5d6bf5659ea5e55defbed_p-10_m.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,-10.0,60c5d6bf5659ea5e55defbed
614,26,31_sample_60c5d6bf5659ea5e55defbed_p+10_f.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,10.0,60c5d6bf5659ea5e55defbed
615,26,32_sample_60c5d6bf5659ea5e55defbed_p+10_m.wav,75.0,60.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,10.0,60c5d6bf5659ea5e55defbed
616,26,33_sample_60c5d6bf5659ea5e55defd2b_p-10_f.wav,65.0,40.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,-10.0,60c5d6bf5659ea5e55defd2b
617,26,34_sample_60c5d6bf5659ea5e55defd2b_p-10_m.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,-10.0,60c5d6bf5659ea5e55defd2b
618,26,35_sample_60c5d6bf5659ea5e55defd2b_p+10_f.wav,60.0,50.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,10.0,60c5d6bf5659ea5e55defd2b
619,26,36_sample_60c5d6bf5659ea5e55defd2b_p+10_m.wav,60.0,40.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,10.0,60c5d6bf5659ea5e55defd2b
620,26,37_sample_7699_p-10_f.wav,90.0,73.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,-10.0,7699
621,26,38_sample_7699_p-10_m.wav,99.0,90.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,-10.0,7699
622,26,39_sample_7699_p+10_f.wav,99.0,71.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,10.0,7699
623,26,40_sample_7699_p+10_m.wav,99.0,90.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,10.0,7699
624,26,41_sample_7809_p-10_f.wav,70.0,50.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,-10.0,7809
625,26,42_sample_7809_p-10_m.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,-10.0,7809
626,26,43_sample_7809_p+10_f.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,10.0,7809
627,26,44_sample_7809_p+10_m.wav,60.0,40.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,10.0,7809
628,26,45_sample_9064_p-10_f.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,-10.0,9064
629,26,46_sample_9064_p-10_m.wav,30.0,20.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,-10.0,9064
630,26,47_sample_9064_p+10_f.wav,30.0,30.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,10.0,9064
631,26,48_sample_9064_p+10_m.wav,30.0,20.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,10.0,9064
632,26,49_sample_9093_p-10_f.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,-10.0,9093
633,26,50_sample_9093_p-10_m.wav,70.0,60.0,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,-10.0,9093
634,26,51_sample_9093_p+10_f.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Female,10.0,9093
635,26,52_sample_9093_p+10_m.wav,,,2023-11-26 12:06:23,59,en,851396461,2023-11-26 10:12:01,2023-11-26 10:12:01,Female,31,Fluent,71,Yes,70,Insulting and harmful speech oriented towards someone due to their physiological/ethnical/sexual traits. ,2,5,Yes,Yes,Yes,Yes,,Male,10.0,9093
636,27,01_sample_22967_p-10_f.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,-10.0,22967
637,27,02_sample_22967_p-10_m.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,-10.0,22967
638,27,03_sample_22967_p+10_f.wav,99.0,99.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,10.0,22967
639,27,04_sample_22967_p+10_m.wav,99.0,99.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,10.0,22967
640,27,05_sample_2994_p-10_f.wav,99.0,99.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,-10.0,2994
641,27,06_sample_2994_p-10_m.wav,99.0,99.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,-10.0,2994
642,27,07_sample_2994_p+10_f.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,10.0,2994
643,27,08_sample_2994_p+10_m.wav,99.0,99.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,10.0,2994
644,27,09_sample_3913_p-10_f.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,-10.0,3913
645,27,10_sample_3913_p-10_m.wav,74.0,65.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,-10.0,3913
646,27,11_sample_3913_p+10_f.wav,72.0,64.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,10.0,3913
647,27,12_sample_3913_p+10_m.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,10.0,3913
648,27,13_sample_4382_p-10_f.wav,99.0,99.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,-10.0,4382
649,27,14_sample_4382_p-10_m.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,-10.0,4382
650,27,15_sample_4382_p+10_f.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,10.0,4382
651,27,16_sample_4382_p+10_m.wav,99.0,99.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,10.0,4382
652,27,17_sample_5213_p-10_f.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,-10.0,5213
653,27,18_sample_5213_p-10_m.wav,99.0,99.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,-10.0,5213
654,27,19_sample_5213_p+10_f.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,10.0,5213
655,27,20_sample_5213_p+10_m.wav,99.0,99.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,10.0,5213
656,27,21_sample_6037_p-10_f.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,-10.0,6037
657,27,22_sample_6037_p-10_m.wav,80.0,74.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,-10.0,6037
658,27,23_sample_6037_p+10_f.wav,81.0,77.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,10.0,6037
659,27,24_sample_6037_p+10_m.wav,80.0,71.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,10.0,6037
660,27,25_sample_60c5d6bf5659ea5e55def51c_p-10_f.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,-10.0,60c5d6bf5659ea5e55def51c
661,27,26_sample_60c5d6bf5659ea5e55def51c_p-10_m.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,-10.0,60c5d6bf5659ea5e55def51c
662,27,trickQuestion,0.0,99.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,,,
663,27,27_sample_60c5d6bf5659ea5e55def51c_p+10_f.wav,99.0,99.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,10.0,60c5d6bf5659ea5e55def51c
664,27,28_sample_60c5d6bf5659ea5e55def51c_p+10_m.wav,78.0,79.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,10.0,60c5d6bf5659ea5e55def51c
665,27,29_sample_60c5d6bf5659ea5e55defbed_p-10_f.wav,74.0,68.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,-10.0,60c5d6bf5659ea5e55defbed
666,27,30_sample_60c5d6bf5659ea5e55defbed_p-10_m.wav,99.0,99.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,-10.0,60c5d6bf5659ea5e55defbed
667,27,31_sample_60c5d6bf5659ea5e55defbed_p+10_f.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,10.0,60c5d6bf5659ea5e55defbed
668,27,32_sample_60c5d6bf5659ea5e55defbed_p+10_m.wav,99.0,99.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,10.0,60c5d6bf5659ea5e55defbed
669,27,33_sample_60c5d6bf5659ea5e55defd2b_p-10_f.wav,99.0,99.0,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,-10.0,60c5d6bf5659ea5e55defd2b
670,27,34_sample_60c5d6bf5659ea5e55defd2b_p-10_m.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Male,-10.0,60c5d6bf5659ea5e55defd2b
671,27,35_sample_60c5d6bf5659ea5e55defd2b_p+10_f.wav,,,2023-11-26 12:01:29,59,en,983099594,2023-11-26 11:48:44,2023-11-26 11:48:44,Male,36,Fluent,86,No,85,Language that discriminates certain groups of people or individuals with the added intention of spreading the message,1,25,Yes,No,Yes,Yes,,Female,10.0,60c5d6bf5659ea5e55defd2b
